"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"11" "SU" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.634 0.669245647969052 0.596273291925466 0.26626210864467 0.614 0.62180746561886 0.605906313645621 0.227722435686194 "X91" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.729407564920286;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0531055293078499;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"12" "SVM-RFE" 9 6 0.97 0.968085106382979 1 0.803361731053942 0.8735 0.881044487427466 0.865424430641822 0.74666517030557 0.8665 0.866404715127701 0.866598778004073 0.732946673556705 "X1;X11;X15;X21;X31;X38;X39;X41;X91" "1.50772645970257;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58817161035835;NA;NA;NA;-0.190637009684089;NA;NA;NA;NA;NA;1.51223083121446;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5237651437447;NA;NA;NA;NA;NA;NA;0.154479165469672;-0.242343458655378;NA;1.58107746296639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56474152108709;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0954973803600118;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106331121846747;NA;NA;NA;0.0842276160493619;NA;NA;NA;NA;NA;0.0920601346536717;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100433391965421;NA;NA;NA;NA;NA;NA;0.0960690840602358;0.0954141398681247;NA;0.100645101695612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0989133328463814;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"13" "GAMMA_BACK" 53 6 0.53 0.5 1 0.237915475715443 0.8765 0.886847195357834 0.865424430641822 0.752668469195941 0.852 0.855599214145383 0.84826883910387 0.703894810429772 "X1;X2;X3;X4;X8;X9;X11;X12;X13;X14;X15;X16;X19;X21;X22;X23;X24;X25;X26;X29;X31;X32;X33;X34;X35;X37;X38;X39;X41;X42;X43;X44;X45;X46;X47;X49;X53;X54;X55;X58;X60;X63;X66;X81;X82;X87;X89;X91;X92;X94;X95;X96;X98" "1.66044595520568;0.0621999760310744;-0.0385086245358051;-0.143459701374612;NA;NA;NA;-0.130788982036067;0.0922636170874939;NA;1.65140650905781;0.0573227612508503;-0.0812670090309851;-0.101714827265035;-0.264087794700892;0.211061877773127;NA;NA;-0.0119125908597451;NA;1.4768296035506;-0.0560433179755949;0.30011353895335;-0.187732109102259;0.106809102174244;0.0696398904340765;NA;NA;0.0521248702834056;NA;1.61236417555346;-0.0295006316230733;0.212839184005551;-0.0679413045083456;-0.164385947300269;NA;0.0182915758218834;0.230959846623197;-0.296113602938825;NA;1.55579489593661;-0.122722191372269;0.276495557547342;-0.0453644877403151;0.103222709411302;0.0902199009558796;0.118083045060714;NA;-0.185978818858625;NA;NA;NA;0.168141903590179;-0.324584977543954;0.191864779235501;NA;NA;0.217891797854048;NA;-0.143703536080853;NA;NA;-0.0719012826378038;NA;NA;-0.0988054214827582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.219978169991291;0.232525485479174;NA;NA;NA;NA;-0.168841955411979;NA;0.117126105638646;NA;1.63444457031137;-0.0284697856003065;NA;0.0834233498114558;0.146658416530636;-0.130722921072541;NA;0.0624707021811673;NA;NA" "0.122746505117736;0.110277667090124;0.107776559177285;0.106768601768151;NA;NA;NA;0.098493744957437;0.0997391726038507;NA;0.126107313498187;0.108034736656797;0.116857322002272;0.113005042822409;0.113383748396578;0.10611705922033;NA;NA;0.0909058397379395;NA;0.117037430324761;0.108666061988514;0.111814070213727;0.110781555487509;0.112554278296414;0.104151321635667;NA;NA;0.0897812942625047;NA;0.122249369815015;0.111876239560405;0.113204026829667;0.108736147113343;0.105353344519832;NA;0.10755058788114;0.110955240470825;0.105540664327769;NA;0.12389592211565;0.110219238241805;0.112961169684702;0.109956160621411;0.107652923945765;0.107890472606546;0.101105277557808;NA;0.0955180590043586;NA;NA;NA;0.102602630928735;0.107258314089203;0.104779450354942;NA;NA;0.10401386963503;NA;0.0967128347752316;NA;NA;0.0878506690897007;NA;NA;0.0905388310051736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102805146702342;0.0994104426282175;NA;NA;NA;NA;0.0935531372068185;NA;0.0908456401897044;NA;0.105892150439397;0.0765987253336613;NA;0.0781169029143447;0.0748018421845319;0.0775420909353733;NA;0.0778741770791698;NA;NA" 5
"14" "GAMMA_BF" 8 6 0.98 0.978723404255319 1 0.8567628336894 0.869 0.878143133462282 0.859213250517598 0.737644454511399 0.869 0.868369351669941 0.869653767820774 0.73795668485368 "X1;X11;X21;X23;X31;X41;X43;X91" "1.52080532159129;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49271156188862;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.38807157925388;NA;0.200913852244903;NA;NA;NA;NA;NA;NA;NA;1.50416294991976;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45621556393039;NA;0.245329950670907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55322898322911;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0960177931341757;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09719849593446;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102444825407578;NA;0.0894179743250488;NA;NA;NA;NA;NA;NA;NA;0.0978859098090151;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.107759856415351;NA;0.0881396152891518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0989711633101395;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"15" "GAMMA_FORW" 8 6 0.98 0.978723404255319 1 0.8567628336894 0.869 0.878143133462282 0.859213250517598 0.737644454511399 0.869 0.868369351669941 0.869653767820774 0.73795668485368 "X1;X11;X21;X23;X31;X41;X43;X91" "1.52080532159129;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49271156188862;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.38807157925388;NA;0.200913852244903;NA;NA;NA;NA;NA;NA;NA;1.50416294991976;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45621556393039;NA;0.245329950670907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55322898322911;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0960177931341757;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09719849593446;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102444825407578;NA;0.0894179743250488;NA;NA;NA;NA;NA;NA;NA;0.0978859098090151;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.107759856415351;NA;0.0881396152891518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0989711633101395;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"16" "GAMMA_HC" 50 6 0.56 0.531914893617021 1 0.252645576319956 0.876 0.885880077369439 0.865424430641822 0.751665812002239 0.8535 0.857563850687623 0.84928716904277 0.706892387548281 "X1;X2;X3;X4;X8;X9;X11;X12;X14;X15;X16;X20;X21;X22;X23;X24;X25;X26;X29;X31;X32;X33;X34;X35;X37;X38;X39;X41;X42;X43;X44;X45;X46;X47;X49;X53;X54;X55;X58;X63;X66;X81;X82;X87;X89;X91;X92;X94;X95;X96" "1.66006066156433;0.0502930897710961;-0.0324581881983327;-0.137616692490183;NA;NA;NA;-0.123749141535265;0.0743550797779897;NA;1.62624847579117;0.0420187810059258;NA;-0.132841768877734;-0.278525612679222;0.207748300362725;NA;NA;NA;0.00277821543913606;1.46977474642882;-0.0471634052397002;0.287755448293781;-0.178704554120451;0.101091777899737;0.0656750821920909;NA;NA;0.0528637312510483;NA;1.61001843432783;-0.034055089251123;0.20596695847037;-0.0705505263942636;-0.158287754680599;NA;0.013071291060729;0.236809528972055;-0.294020822427611;NA;1.55309691117334;-0.124964810932579;0.283970309662337;-0.0486483483355584;0.106693535419954;0.0887921176243233;0.109575746086956;NA;-0.186826220428421;NA;NA;NA;0.155895589867005;-0.327123412825588;0.180141031472791;NA;NA;0.144771767595689;NA;NA;NA;NA;-0.0749101001507296;NA;NA;-0.09975310497411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.215855998009623;0.224134266284772;NA;NA;NA;NA;-0.161284278881082;NA;0.110302610474878;NA;1.63240586687135;-0.0327408906736301;NA;0.0732168249904264;0.14472590932486;-0.134199519901206;NA;NA;NA;NA" "0.122508469300356;0.109610580709247;0.107440167271597;0.106341347993245;NA;NA;NA;0.0981464396430402;0.0989326538113152;NA;0.12311227192821;0.103996208370588;NA;0.106318753988418;0.112226991141224;0.103914600546504;NA;NA;NA;0.0863439467299434;0.11641320789265;0.108328176098481;0.111715657186858;0.110401949146177;0.112362463350663;0.103874391581342;NA;NA;0.089675641691345;NA;0.122078964997248;0.111329846013079;0.113044890391821;0.108542592441252;0.105039075867699;NA;0.107198557426084;0.110767839951946;0.104780747493367;NA;0.123781535597568;0.109661740563465;0.11290172805924;0.109183182011054;0.107037935033389;0.107459018542729;0.100857447387794;NA;0.0954782505313816;NA;NA;NA;0.1021838622732;0.106934692859896;0.104487343595238;NA;NA;0.0912333090683253;NA;NA;NA;NA;0.0872748229607336;NA;NA;0.089933285670134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102584764973921;0.0989596121137338;NA;NA;NA;NA;0.0934559882360142;NA;0.0908418518728525;NA;0.105632018163706;0.0764329247781352;NA;0.0776322462281182;0.0747309840834607;0.0772291331354738;NA;NA;NA;NA" 5
"17" "BASELINE" 100 6 0.06 0 1 0 0.865 0.863770977295163 0.866261398176292 0.72998857006826 0.845 0.847305389221557 0.842685370741483 0.690001800124325 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.56221320883585;0.0475590807449856;-0.128752954278194;0.0300428182511519;0.0375195573037413;0.0662612729279917;-0.0169332328933332;-0.0875944598059497;-0.0339179118589246;0.146597349039109;1.6868974852401;-0.0557941966430063;-0.0298348856576976;-0.0182577591044171;0.16403853661239;-0.0263730858794645;-0.0702290854452374;-0.0937622322984097;-0.11326440041513;0.12658867764498;1.57651861904529;0.0737303516030604;-0.0702101834873408;-0.0826285442508128;0.017119959360216;-0.0123072482505405;0.0153220770696077;-0.0301796382935048;0.0413026885359569;-0.0641585378653563;1.71083463325011;0.0659910259635303;-0.0258833064430547;-0.0158142536098085;-0.0874564224409913;-0.0437783903984722;-0.0509668728082499;-0.122573890973467;0.084068871126748;0.0533184756609397;1.50126123455725;0.0444365339679884;0.113248943251449;-0.137722669504389;-0.0616252809530792;0.167476506026209;0.094584879060328;-0.0528686897449928;-0.0538029467247095;-0.0626466362259162;0.0429398020233716;-0.27290052557539;0.22380730234488;0.0238339146888529;-0.0447951283421752;0.0583885063378053;-0.0531135502934966;-0.0774023233851745;0.0695267642463852;-0.0159514521990725;0.033593797930235;0.058041088260378;0.128177950610802;-0.131163352400293;0.0131027080477567;0.150558534338766;-0.08628358405317;0.0215724234692222;0.0733637775058605;-0.0726668684469093;0.0818448386316424;0.0211976665425818;0.0683166879337755;-0.2390506093728;0.15714497841769;-0.00787721148789014;-0.0700051402941922;0.0311039921020349;-0.0743229286966199;0.0936280628256608;0.182583588182068;0.00990280002740118;-0.268245013957004;-0.00773211432497125;0.0319210199712905;-0.106341473387392;0.120617831808803;-0.240007099695031;0.0937292192561338;0.0645459098124899;1.52777058572849;-0.0843944131739734;0.0654712720960073;0.0923875085692407;0.0916631895481982;0.0631840692076536;-0.0187965316134121;0.158361405420639;0.0880613390556907;-0.0656347136212531" "0.121615740926904;0.105383061833508;0.110762288610468;0.108154024623929;0.107382224079967;0.108511412427182;0.111386557182205;0.110732386667579;0.105489358473947;0.101813465999628;0.122183486374382;0.108237005604633;0.108992686226041;0.105771639398734;0.109368111519505;0.107503169902298;0.108614387418869;0.106480379902687;0.104820620132403;0.0997507874675805;0.12065540504175;0.108686993247763;0.10756143521099;0.112098442615522;0.102948475536546;0.107200545238009;0.1069293708414;0.105538259607428;0.109424329873664;0.104442289528826;0.119891143504737;0.105829311965485;0.108900921298905;0.111268804823375;0.108777823697261;0.10971327700746;0.105007960979342;0.109548493011792;0.106790497687979;0.101488486761145;0.117396388222902;0.10978505734515;0.106683853082335;0.109716408680009;0.109384420777035;0.107199914573043;0.109638634275951;0.105016769664612;0.11183481462246;0.102763805964765;0.0978209929281317;0.10534718151467;0.106906103648611;0.114462708522837;0.110467936290914;0.108054901577814;0.110846718993635;0.109493738446423;0.103944399019434;0.101457304403061;0.0985958520013704;0.107019467878297;0.10934636252992;0.112554025920929;0.108472702113651;0.108167600252496;0.108887158936781;0.112080658657558;0.108466703827615;0.100980154698551;0.0951417750137224;0.108052413639428;0.111094219922342;0.10757350451986;0.108961810542268;0.113990610107407;0.108033465272449;0.107498527491825;0.107636578090586;0.100615509325406;0.101686864058226;0.111594798314691;0.110831951139228;0.111971931919477;0.110557203513928;0.110467585106555;0.111250520944505;0.110842905875645;0.112891055083419;0.100427453401979;0.100347687763847;0.0754913699269804;0.0764739911486942;0.0747756272506723;0.0739815756980086;0.0730689352416224;0.0781958198119128;0.0738672412215346;0.075583542582388;0.0748321903802857" 5
"18" "BEST" 6 6 1 1 1 1 0.8505 0.852912142152024 0.848024316109423 0.700945922694777 0.8555 0.855289421157685 0.855711422845691 0.710999777500244 "X1;X11;X21;X31;X41;X91" "1.46650247554554;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53123464759153;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44877798372826;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56664939651658;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44503833987646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39672763232464;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0935950616472717;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0947340511938814;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0910954952217467;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0945117087951308;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0905818659359635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.089401390247215;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"19" "CFS" 7 6 0.99 0.98936170212766 1 0.920882357366793 0.8535 0.857847976307996 0.84903748733536 0.706940262898358 0.856 0.855289421157685 0.856713426853707 0.712001424004272 "X1;X11;X21;X31;X41;X43;X91" "1.47228649201899;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53097034014874;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45090882276579;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57007370954267;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.38066489505193;NA;0.127671596254586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3946311801091;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0939937988387647;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0946743393279276;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0912343321740762;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0946453136061646;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09920247271326;NA;0.0833278731489413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0893510220330603;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"20" "CHI2" 31 6 0.75 0.734042553191489 1 0.37692539345421 0.8515 0.855873642645607 0.847011144883485 0.702939276643228 0.855 0.855289421157685 0.854709418837675 0.70999883999536 "X31;X41;X91;X21;X11;X1;X42;X43;X32;X2;X22;X13;X33;X5;X12;X44;X46;X15;X34;X23;X24;X47;X35;X16;X6;X48;X14;X3;X25;X49;X9" "1.47911111208055;0.0710885269394329;-0.157200113833107;NA;0.0577064292093765;0.0953819185995268;NA;NA;-0.0484291732977212;NA;1.56250939705861;-0.0232532287860526;-0.0205549409455748;-0.0138320325639221;0.0899106565118622;-0.0884015660810584;NA;NA;NA;NA;1.49937833982254;0.0439605966738781;-0.0558660849947925;-0.0657863376987954;-0.0044852846293203;NA;NA;NA;NA;NA;1.64243980345054;0.0446126409178501;-0.0648116105542751;-0.0433477220934685;-0.0859264962289413;NA;NA;NA;NA;NA;1.43494479894238;-0.012866399961708;0.159787986561011;-0.162078113413794;NA;0.161723553743723;0.0159720536369715;-0.0620376596374512;-0.0463979193814854;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.40618882406087;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.1138763569462;0.0985588760086993;0.101196308447698;NA;0.0972557313579688;0.0948839160699745;NA;NA;0.0823436276674967;NA;0.112213292458667;0.101593298667937;0.102510936951074;0.0980719665145408;0.101098581604328;0.0935099725422555;NA;NA;NA;NA;0.112929587608329;0.101761350141138;0.0999745128982903;0.103514245751749;0.0917093951239178;NA;NA;NA;NA;NA;0.113031390092561;0.099946535521527;0.100910859253791;0.102324193134608;0.0932996452970483;NA;NA;NA;NA;NA;0.109116482970017;0.101977814628003;0.0990909035529092;0.100531883866732;NA;0.098042720902616;0.100525425731485;0.0986211052995749;0.0976824573254793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0906098728468779;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"21" "CONS" 17 6 0.89 0.882978723404255 1 0.558246853494756 0.849 0.84995064165844 0.848024316109423 0.697958204140641 0.8535 0.856287425149701 0.850701402805611 0.707004735804464 "X1;X3;X5;X11;X12;X15;X16;X21;X31;X32;X35;X41;X42;X43;X47;X48;X91" "1.50533237776117;NA;-0.114668284134818;NA;0.0815336437971578;NA;NA;NA;NA;NA;1.55199175168743;-0.0347236405311379;NA;NA;0.0596406029759926;-0.0688228028141066;NA;NA;NA;NA;1.45728713178531;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61909259963113;0.0132545666696977;NA;NA;-0.135072710171969;NA;NA;NA;NA;NA;1.41191387535781;-0.0343267194194487;0.135812381315667;NA;NA;NA;0.0277221272382992;-0.0625662403789197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39343461108591;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.107054004828533;NA;0.0931267261991306;NA;0.0865817166303192;NA;NA;NA;NA;NA;0.10951866179987;0.0932504772932232;NA;NA;0.0920884544007183;0.0897608554535766;NA;NA;NA;NA;0.0920257947699992;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.109784746257919;0.0927320357891856;NA;NA;0.0807101015447337;NA;NA;NA;NA;NA;0.106798256305778;0.0976492042506681;0.0944205312871732;NA;NA;NA;0.0924977145432175;0.0890359145894822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0899119222813076;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"22" "IG" 6 6 1 1 1 1 0.8505 0.852912142152024 0.848024316109423 0.700945922694777 0.8555 0.855289421157685 0.855711422845691 0.710999777500244 "X31;X91;X41;X21;X11;X1" "1.46650247554554;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53123464759153;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44877798372827;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56664939651659;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44503833987646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39672763232464;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0935950616472716;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0947340511938815;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0910954952217468;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0945117087951308;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0905818659359636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0894013902472148;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"23" "IGR" 1 0 0.93 0.98936170212766 0 -0.0253918358059513 0.538 0.599210266535044 0.475177304964539 0.0749692889860884 0.5495 0.615768463073852 0.482965931863727 0.0996192107909702 "X9" "NA;NA;NA;NA;NA;NA;NA;NA;0.184888665613754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;0.0452866938504954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
